ID,REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,PRIZMRUR,PRIZMUB,PRIZMTWN,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL
1371,38,320,45,0.74,0,0,-38,0.52,2.7,4.3,20,0.33,0.33,105,20,9.3,70,68,7,0,0.67,0,6,1,1,HOUBRN409,1,1,195,1092159,44,18,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0
1372,74,585,81,0.99,0,0,77,-35,5,0,23,0.33,0,181,19,5.3,101,34,5,0,1.7,0,52,1,1,SEAPOR503,4,4,632,1000357,32,64,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,7,0,1,0,30,0
1373,33,213,35,0,0.25,2.1,-213,-33,2,0,55,1.3,0.67,107,12,8,171,91,2,0,3.3,0,11,1,1,LAUGNW662,1,1,313,1091120,44,42,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
1374,41,569,52,0,7.5,0,63,-5.5,8.7,6.7,12,0,0.33,121,19,1,60,61,15,0,0.33,0,7,1,1,NORDUL218,1,1,201,1082994,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1375,76,529,70,0.25,30,0,-96,-5.1,12,0.67,20,0.33,0,73,58,0.33,212,17,12,0,2,1,45,1,1,LAXCDG310,1,1,1381,1098016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1376,54,407,60,0.99,3.3,1.1,497,3.5,3,0.33,28,0.33,0,56,23,4.7,48,40,3.3,0,0.33,1,8,4,3,DETROS810,2,2,32,1070510,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0
1377,19,315,30,1.2,17,0.098,-62,14,1,5,20,3.7,0,24,17,2.3,68,34,6,0,0,1,11,1,1,MIAMIA305,2,2,19,1056620,32,30,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,7,0,0,0,60,0
1378,120,682,77,2.7,149,0,-298,-70,2,4.3,45,4,0,117,25,2.7,154,87,6.3,0,4,0,8,2,1,INDIND317,1,1,216,1093903,50,50,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0
1379,14,51,10,0,1.8,0,23,-0.53,0.67,0,5,0,0.33,7.8,4.7,1.3,14,3,0.67,0,0,1,15,2,2,APCBAL410,1,1,470,1041632,40,68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,9,0,1,1,0,0
1380,60,885,64,0,12,0.44,174,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,INHSBN219,1,1,400,1074602,28,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1381,5,0,5,0,0,0,0,-0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,3,1,SEABLV425,2,2,1004,1000605,32,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8,0,1,0,30,0
1382,44,434,40,0.5,0,0,-16,-0.5,0.33,2.7,21,0,0,104,17,3,151,67,3,0,1,0,10,1,1,MIAMIA305,1,1,285,1093473,42,40,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
1383,20,17,20,0,0,0,4.3,0,0.33,0,3.3,0,0,0.58,1.7,0.33,9,1.7,0.33,0,0,1,14,3,2,HARHAR860,1,1,422,1053618,30,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0
1384,42,387,45,0,21,0,-44,-7.4,4,3.3,9,0.67,0,30,13,1.3,55,21,7.3,0,0.67,1,12,1,1,DETBWG419,1,1,354,1086675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1385,44,461,25,0.25,50,0,-461,-67,3.3,1,51,26,0.33,136,68,22,124,109,5,0,0,1,9,1,1,LAXPAS626,1,1,253,1095089,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1386,52,600,45,5.7,32,0.26,232,35,10,2.7,106,0.33,0.33,34,80,0.33,119,176,13,0,0.67,1,34,1,1,BOSBOS781,2,2,397,1007954,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30,0
1387,72,492,45,4.7,70,0,-71,-33,5.3,0.67,116,0,0.67,78,36,9,133,67,6,0,2,0,7,2,2,AIRCOL803,1,1,188,1095322,36,32,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0
1388,92,480,50,0.25,94,0.86,181,67,4.7,4.3,23,0,0,100,44,14,150,39,9,0,1,0,20,2,2,ATLANE678,2,2,381,1048003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,150,0
1389,5,0,5,0,0,0,0,-0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,KCYKCK913,1,1,493,1039300,60,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0
1390,136,754,60,0,215,0,-701,-86,7.3,10,39,0,1,251,45,3.3,221,68,17,0,6,1,17,2,2,LOULOU502,1,1,516,1043355,42,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0
1391,35,116,45,0.25,0,0,5.5,0.74,1.3,0,4.7,0,0,6.2,13,1.3,22,26,1.3,0,0,1,25,1,1,NYCBRO917,3,2,584,1017107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,60,0
1392,43,745,45,0,22,0,35,11,13,1.7,150,5.7,0.67,31,13,0,88,106,14,0,0,1,19,2,1,HARLON860,1,1,563,1032869,60,56,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0
1393,57,308,45,0,62,0,-302,-22,3.3,3,9.3,0,0,60,16,3,73,21,6.3,0,1.3,1,24,1,1,ATLATL678,2,1,197,1024464,56,24,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,150,0
1394,14,143,10,0.25,9.8,0.098,-60,-3.9,0.33,0,6,0,0,22,10,6,26,16,0.33,0,0.33,0,23,2,2,APCFCH703,1,1,684,1024349,26,26,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,5,0,0,1,0,0
1395,26,295,23,0,11,0,85,-11,2,4.3,14,0,0,57,10,8.7,93,16,6.3,0,0.33,0,23,2,2,MIAHWD954,1,1,677,1031073,56,56,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,0
1396,59,1374,45,0,57,3.8,-441,-17,12,6,35,0,0.33,443,100,29,113,256,18,0,0,0,9,1,1,KCYLAW913,1,1,262,1083182,28,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1397,37,344,45,0.74,2,0,230,-1.8,0.67,26,17,4.3,0,93,14,0.67,46,78,27,0,0,0,20,2,1,NCRRIC804,3,3,47,1025737,72,68,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,7,0,0,0,150,0
1398,62,447,45,6.4,43,0,-64,-11,1.3,0.67,15,2.3,0.67,32,17,2.7,80,26,2,0,0,0,35,2,2,PHXPHX602,2,2,267,1004747,56,50,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,0,0,0,30,0
1399,43,137,42,0,0,0.098,62,0.29,1,0.33,3.3,0,0,13,11,3.3,29,17,1.3,0,0,0,23,2,2,SANAUS512,1,1,699,1023198,36,32,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,5,0,0,1,0,0
1400,55,1314,46,0,57,0,185,18,3,2.3,20,2.3,0,539,56,35,70,116,5.3,0,4,1,13,1,1,STLSTL314,1,1,399,1049121,34,22,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0
1401,43,164,30,0,36,0,-50,-13,3.3,0.67,9.7,0,0,55,10,0,39,18,4,0,0,1,32,1,1,HOUHOU281,1,1,947,1013521,32,28,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,7,0,0,1,0,0
1402,57,590,40,0.25,77,0,44,10,2.7,1.7,12,0,0,257,17,28,79,61,4.3,0,2,1,15,1,1,STLSTL314,2,2,109,1066066,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,150,0
1403,61,310,60,0.5,0,2.3,-42,8.3,2,4.3,18,0,0,59,5.7,3.3,26,25,6.3,0,0,0,9,1,1,DENGLD303,1,1,244,1091873,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1404,185,1780,116,15,266,0,-987,-104,31,31,213,1,0,229,51,11,708,168,62,0,5.7,1,33,2,1,SANSAN210,3,2,335,1006173,60,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,5,0,1,0,30,1
1405,54,177,50,0.25,0,0,-106,-3.7,3.7,1.7,21,0,0,27,18,1.7,82,14,5.3,0,0,1,34,1,1,OKCOKC405,2,2,459,1005248,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,30,0
1406,60,521,75,1.7,0,0,531,-0.74,11,6,5.3,0,0,58,25,7.3,61,28,17,0,0,0,37,4,3,DALFTW817,3,3,364,1006966,48,46,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,10,0
1407,60,515,50,0.25,20,3.8,-117,-1.1,4,2,12,0,0.67,229,17,7,110,7.7,6,0,1.3,0,46,2,2,HARHAR860,5,3,152,1000859,48,48,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,9,0,0,0,150,0
1408,41,497,50,0.5,1,0.098,-137,-5.9,1.7,23,37,4.3,2,62,32,5.7,82,99,24,0,0.33,0,28,1,1,CHINBK847,2,1,453,1012760,46,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,6,0,0,0,30,1
1409,51,70,60,0,0,1.2,-20,-1.2,5.3,1,3,0,0.33,2.3,4,0,18,3.3,6.3,0,0,1,11,2,2,AIRWIL910,1,1,331,1076565,72,72,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,6,0,0,1,0,0
1410,32,440,40,0.5,1.3,0.64,30,2.7,9.3,3.7,18,5.7,0,18,5.3,0,35,27,13,0,0.33,1,10,1,1,AIRASH828,2,2,34,1070543,34,54,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,60,0
1411,47,311,45,0,20,0,61,18,4.3,0.67,36,0,0.67,67,7.3,6.3,83,80,5,0,0.33,1,9,1,1,SLCSLC801,2,2,136,1078356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0
1412,125,1365,54,0.25,190,4.8,-241,35,34,4.7,81,1.3,0,333,42,14,210,181,38,0,9.3,1,10,2,2,APCBAL410,3,3,35,1088079,46,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,100,1
1413,72,487,60,2.2,24,0,104,30,6.3,30,21,0,2.7,9,29,0.67,124,40,36,0,0,0,14,2,2,OHHPOR740,1,1,403,1064335,56,54,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0
1414,71,338,40,1.7,0.75,39,-149,-23,11,1.7,22,0,0,29,27,0.67,63,28,13,0,0,1,12,2,2,BOSMAN603,2,2,254,1064888,34,38,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,60,0
1415,30,56,30,0,0,0,42,0,1,1.3,5,0,0,8.3,0.33,0,11,3.7,2.3,0,0.33,0,42,1,1,STLSTL314,1,1,1274,1002454,72,68,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0
1416,35,92,45,0,0,0,72,0,4,0,14,0,0,3.6,3.7,1,22,15,4,0,0,0,15,1,1,NEVLMS619,2,2,277,1050680,56,32,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,150,0
1417,66,401,40,0.74,86,1.7,178,54,2.3,9.3,21,0,0,79,12,0,129,24,12,0,1.3,0,27,2,1,HOUHOU281,1,1,822,1014342,30,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0
1418,45,507,35,0,10,0,6,-5.9,18,2.7,33,0,0,176,40,43,124,73,21,0,0,0,33,2,2,NYCBRO917,3,2,556,1012155,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0
1419,36,0,34,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,1,CHINBK847,1,1,592,1046625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1420,30,93,30,0.25,0,0,64,-0.29,0,0.33,4.7,0,0,7.7,2,0,19,8.7,0.33,0,0,1,21,1,1,OHICLE216,1,1,622,1043436,40,38,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,6,0,0,1,0,0
1421,8.1,32,4.8,0,0,0,-12,5.2,0,0.33,2,0,0,0,0.33,0,7.7,8.7,0.33,0,0,0,15,3,3,NMXALB505,2,2,208,1057360,30,26,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,10,0
1422,73,1102,52,0.5,57,9.1,-719,-72,25,3.3,75,7,2.3,192,30,0,95,112,28,0,2.7,1,7,1,1,STLROL573,1,1,188,1095304,28,26,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0
1423,69,302,40,0.5,72,0,-271,-29,6,0.67,22,0,0.67,60,52,0.67,113,28,6.7,0,0,1,35,4,2,NYCBRO917,3,2,405,1006487,46,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0,30,0
1424,64,530,50,0.5,0.75,3.7,14,-19,9.3,0.33,36,0,0,151,20,0,126,105,9.7,0,0.33,0,23,1,1,LAXVNY818,2,2,3,1037869,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150,0
1425,61,136,70,0.25,0,11,-60,-7,1.3,2.7,9,0,1,6.9,1.7,0.67,29,27,4,0,0,0,26,1,1,FLNLEE352,1,1,764,1026707,72,68,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,6,0,0,1,0,0
1426,30,221,30,0,1,0,20,-1.1,4,0,8.3,2.3,0,58,6.3,0.33,44,21,4,0,0,0,15,2,1,SFRSFS650,2,2,347,1055953,42,44,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,6,0,0,0,30,0
1427,58,168,60,0.25,0.25,0,-11,0.045,3.7,0.67,14,0,0,44,2,3,38,32,4.3,0,0,0,9,1,1,LAXSAN714,1,1,263,1089888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1428,32,216,30,0,0,0,-164,0.8,0.67,2.3,6,4.3,0,11,2,0.33,41,21,3,0,0,1,19,1,1,HOUHOU281,1,1,568,1031246,46,40,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,1,0,0
1429,70,359,70,0.5,0,0,-348,-0.5,3.7,2.7,16,0,0,43,0.67,0.33,123,11,6.3,0,0.33,1,25,2,1,DALDAL214,2,2,218,1031530,46,42,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,9,0,0,0,30,0
1430,10,9.8,10,0,0,0,-8.8,0,0,0,0.67,0,0,0,0,0,8.3,0.67,0,0,0,1,19,2,2,FLNSAR941,1,1,577,1048043,74,72,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,0,1,0,0
1431,36,114,30,0,15,0.29,80,15,0.33,5.3,2.7,0,0.67,9.9,3.7,0,27,8.7,5.7,0,0.33,1,23,1,1,NCRDUR919,2,2,671,1018665,44,44,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,30,0
1432,44,336,35,0,2.5,8.5,-6,4.1,0.67,2.7,21,0,0,7.4,5.3,0,31,23,3.3,0,0,0,24,1,1,FLNSAR941,2,1,696,1035739,52,50,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,7,0,0,0,150,0
1433,10,219,10,0,0,0.32,133,-0.32,6.3,0,8,0,0,51,4.3,3.7,31,27,6.3,0,0.67,0,7,4,2,APCSIL301,1,1,222,1089352,42,30,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0
1434,70,1830,70,0,48,1.4,85,-5,12,6,17,11,1,925,17,2,83,155,18,0,19,0,18,1,1,DALFTW817,1,1,562,1038725,32,30,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,0,0
1435,38,82,17,0.25,60,0,-82,-21,1.7,0,7,0,0.33,0.82,0,0,11,15,1.7,0,0,0,18,1,1,PITHOM412,2,2,265,1035748,58,58,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,6,0,0,0,30,1
1436,30,7.3,40,0,0,0,0.75,-0.27,1,0,1.3,0,1,0,0,0,2,1,1,0,0,1,10,1,1,LAXRIV909,1,1,305,1062668,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1437,82,932,54,0,90,0,-205,67,9.7,3,32,7.7,0.33,246,28,33,127,107,13,0,0.33,0,17,1,1,NYCMAN917,2,2,178,1036556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0
1438,79,552,85,0.25,0,0.24,-134,-0.48,15,3,62,0,0.33,170,34,18,254,74,18,0,0.33,0,12,1,1,NYCNEW201,2,1,292,1062973,38,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,80,0
1439,53,177,60,0,0,0,-94,3.8,0.67,0.33,6.3,0,0,3.8,3,0,28,4.7,1,0,0,0,16,4,2,FLNJAC904,4,2,387,1047702,50,50,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,8,0,0,0,10,0
1440,77,890,60,3.2,49,0.58,164,36,5.3,1.3,153,0.67,0,232,70,49,263,260,6.7,0,3.3,0,7,1,1,DETDET313,1,1,199,1096903,28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1441,72,1043,60,7.9,44,0,237,7.9,4.3,8.3,62,6.7,0.33,165,22,12,147,106,13,0,1.7,1,21,1,1,NOLKEN504,1,1,627,1023942,22,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,1,0,0
1442,70,413,69,2,10,0,-413,-111,5.3,1.3,83,0,1.3,209,46,33,301,97,6.7,0,0.67,1,26,2,1,LAXMON323,7,2,421,1026390,38,30,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,10,0
1443,34,102,30,0.25,6.5,0.45,-68,-3.8,2,1,5.3,0,0,25,1.3,0,18,14,3,0,0,1,33,1,1,DENDEN303,1,1,997,1007253,26,28,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0
1444,73,1052,85,0.99,1.3,0.71,-248,-2.2,18,8,57,1,1,209,45,14,144,49,26,0,0,1,21,1,1,APCBAL410,2,2,155,1031302,32,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,30,0
1445,52,676,30,0,11,0.39,638,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,1,ATLANE678,2,2,31,1027975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0
1446,35,147,45,0,0,0,53,0,0,0.67,11,0,0,24,4.7,1,25,15,0.67,0,0,0,17,4,2,SANSAN210,1,1,495,1058849,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0
1447,53,273,7.5,0,26,0,-273,97,1.3,0.33,23,6,0.33,164,13,5,43,59,1.7,0,0,0,7,1,1,NYCBRO917,1,1,201,1091586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
